"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",28.5,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",28.5,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",28.5,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",28.5,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.025,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.025,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.025,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.032,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.032,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.032,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.032,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.048,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.048,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.053,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.053,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.053,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.37,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2016",6.617,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2017",6.617,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2018",6.617,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2019",6.617,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.007,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.007,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.007,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.963,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.993,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",1.47,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.054,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",2.054,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",2.054,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",3.83,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",3.83,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.305,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",4.337,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",4.34,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",4.34,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",4.34,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",4.34,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",4.348,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",4.348,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.052,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.052,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.068,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.003,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.758,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.767,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",7.334,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",9.068,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",12.363,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",12.926,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",15.231,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",15.737,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",15.809,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",15.942,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",15.957,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",16.777,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",17.873,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",18.818,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",19.32,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",19.325,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",19.327,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",20.687,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",20.73,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",20.77,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",21.523,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",21.523,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.252,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.253,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.253,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.412,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.412,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.464,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.464,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.464,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.464,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.464,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.47,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.47,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.47,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.47,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.051,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.117,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.148,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.315,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.021,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.291,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",5.301,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",5.374,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",5.375,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",5.375,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",5.378,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",7.273,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",14.916,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",19.763,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",19.92,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",19.92,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",19.92,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",23.852,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",24.266,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",25.244,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",25.244,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",25.245,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",25.397,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",25.397,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",25.397,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",25.397,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1995",3.934,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2000",4.171,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2001",4.171,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2002",4.171,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2003",4.175,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2004",4.175,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2005",4.175,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2006",12.291,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2007",12.916,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2008",12.916,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2009",12.916,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2010",12.916,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2011",13.421,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2012",13.421,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2013",13.421,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2014",13.421,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2015",13.421,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2016",20.911,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2017",20.911,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2018",20.911,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2019",20.911,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",1.156,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",1.201,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.488,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.565,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.686,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",7.888,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",9.603,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",9.627,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",9.705,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",9.721,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",9.721,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",9.721,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",9.721,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",9.721,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",9.722,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",9.722,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",9.732,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",9.734,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",9.785,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",9.785,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",9.785,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",9.785,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",9.785,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",9.793,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",9.793,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",9.793,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.049,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.049,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.049,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.314,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.394,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","1995",2.432,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2000",2.718,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2001",2.718,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2002",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2003",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2004",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2005",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2006",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2007",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2008",2.731,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2009",2.733,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2010",2.733,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.733,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.733,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.741,
"RUS","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.741,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.35,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.35,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.35,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.35,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",3.248,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.743,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",4.743,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",4.746,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",4.75,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",4.75,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",4.75,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",4.76,
"SAU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",4.76,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.003,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.003,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.003,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.004,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1990",2.576,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","1995",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2000",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2001",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2002",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2003",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2004",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2005",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2006",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2007",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2008",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2009",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2010",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.603,
"SAU","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.603,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",4.204,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",4.232,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",4.359,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",5.042,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",7.201,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",8.063,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",8.711,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",8.788,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",9.892,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",12.139,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",52.958,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",53,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",53,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",53,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",53.005,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",53.005,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",53.005,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",53.061,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",53.061,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",53.518,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",53.518,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",53.519,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",53.519,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",53.519,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",53.519,
"SVN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",53.519,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.299,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.479,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.958,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.958,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.958,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.958,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2004",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2005",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2006",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2007",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2008",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2009",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2010",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2011",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2012",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2013",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2014",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2015",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2016",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2017",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2018",96.888,
"SVN","PROTECTEDAREA","MARINE","PC_WATER","A","2019",96.888,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",2.546,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",2.955,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",3.81,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.756,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",5.65,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.167,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",6.503,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",6.669,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",6.695,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",6.698,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",7.224,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",7.261,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",7.263,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",7.288,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",7.292,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",7.316,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",7.339,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",7.351,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",7.384,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",7.427,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",7.648,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",7.709,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",7.953,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",8.006,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",8.006,
"ZAF","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",8.006,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.02,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.05,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.075,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.076,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.136,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.143,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.143,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.143,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.296,
